프로그램명,프로그램 개요,콘텐츠명,제작구분,장르,소재분류,편성구분,등급분류,회차,부제,회차정보,상세내용,제작사,저작권소유,프로듀서,연출자,작가,진행자,출연자,기술,카메라,촬영일자,촬영장소,제작일자,검색어,아카이브형태,파일위치,방송일자
바투의 상사디야,"<바투의 상사디야>는 2016년 가을 개편 이후 젊은 국악, 열린 국악을 화두로 즐거운 오후 2시를 만들어가고 있다.",우리소리 톺아보기 소리야 놀자,자체제작,보이는 라디오,국악/무용/연희,,모든연령시청가,,,동백타령,,국악방송,O,,민병환,김은영,"바투(이상화, 김봉영)","정상희, 현림, 김예림",,,2019-01-29,국악방송,,,클린본,XsanWork/Share Point/2019년 프로그램/2019 보이는 라디오/바투의 상사디야/190129/마스터/0129_바투_클린.mov,
바투의 상사디야,"<바투의 상사디야>는 2016년 가을 개편 이후 젊은 국악, 열린 국악을 화두로 즐거운 오후 2시를 만들어가고 있다.",2019 황금돼지 설날특집 빅 SHOW,자체제작,보이는 라디오,국악/무용/연희,,모든연령시청가,,,정가앙상블 소울지기,"1. 겨울날 다슨 빛을
2. 긴 사랑 긴 이별
3. 사랑 거즛 말이
4. 꿈에 다니는 길이
5. 바람에게 묻는다",국악방송,O,,민병환,김은영,"바투(이상화, 김봉영)","정가앙상블 소울지기(조의선, 김나리, 김지선, 정신혜)",,,2019-02-05,국악방송,,,프로그램,XsanWork/Share Point/2019년 프로그램/2019 보이는 라디오/바투의 상사디야/190205_설특집 소울지기/마스터/바투특집_소울지기_마스터.mov,
바투의 상사디야,"<바투의 상사디야>는 2016년 가을 개편 이후 젊은 국악, 열린 국악을 화두로 즐거운 오후 2시를 만들어가고 있다.",2019 황금돼지 설날특집 빅 SHOW,자체제작,보이는 라디오,국악/무용/연희,,모든연령시청가,,,정가앙상블 소울지기,"1. 겨울날 다슨 빛을
2. 긴 사랑 긴 이별
3. 사랑 거즛 말이
4. 꿈에 다니는 길이
5. 바람에게 묻는다",국악방송,O,,민병환,김은영,"바투(이상화, 김봉영)","정가앙상블 소울지기(조의선, 김나리, 김지선, 정신혜)",,,2019-02-05,국악방송,,,클린본,XsanWork/Share Point/2019년 프로그램/2019 보이는 라디오/바투의 상사디야/190205_설특집 소울지기/마스터/바투특집_소울지기_클린.mov,
바투의 상사디야,"<바투의 상사디야>는 2016년 가을 개편 이후 젊은 국악, 열린 국악을 화두로 즐거운 오후 2시를 만들어가고 있다.",2019 황금돼지 설날특집 빅 SHOW,자체제작,보이는 라디오,국악/무용/연희,,모든연령시청가,,,월드뮤직그룹 공명,"1. 놀자
2. 해바라기
3. 기리자리
4. 파도의 기억",국악방송,O,,민병환,김은영,"바투(이상화, 김봉영)","월드뮤직그룹 공명(박승원, 송경근, 임용주, 강선일)",,,2019-02-06,국악방송,,,프로그램,XsanWork/Share Point/2019년 프로그램/2019 보이는 라디오/바투의 상사디야/190206_설특집 공명/마스터/바투특집_공명_마스터.mov,
바투의 상사디야,"<바투의 상사디야>는 2016년 가을 개편 이후 젊은 국악, 열린 국악을 화두로 즐거운 오후 2시를 만들어가고 있다.",2019 황금돼지 설날특집 빅 SHOW,자체제작,보이는 라디오,국악/무용/연희,,모든연령시청가,,,월드뮤직그룹 공명,"1. 놀자
2. 해바라기
3. 기리자리
4. 파도의 기억",국악방송,O,,민병환,김은영,"바투(이상화, 김봉영)","월드뮤직그룹 공명(박승원, 송경근, 임용주, 강선일)",,,2019-02-06,국악방송,,,클린본,XsanWork/Share Point/2019년 프로그램/2019 보이는 라디오/바투의 상사디야/190206_설특집 공명/마스터/바투특집_공명_클린.mov,
바투의 상사디야,"<바투의 상사디야>는 2016년 가을 개편 이후 젊은 국악, 열린 국악을 화두로 즐거운 오후 2시를 만들어가고 있다.",우리소리 톺아보기 소리야 놀자,자체제작,보이는 라디오,국악/무용/연희,,모든연령시청가,,,동백타령,,국악방송,O,,민병환,김은영,"바투(이상화, 김봉영)","정상희, 현림, 김예림",,,2019-02-12,국악방송,,,프로그램,XsanWork/Share Point/2019년 프로그램/2019 보이는 라디오/바투의 상사디야/190212/마스터/0212_바투_마스터.mov,
바투의 상사디야,"<바투의 상사디야>는 2016년 가을 개편 이후 젊은 국악, 열린 국악을 화두로 즐거운 오후 2시를 만들어가고 있다.",우리소리 톺아보기 소리야 놀자,자체제작,보이는 라디오,국악/무용/연희,,모든연령시청가,,,동백타령,,국악방송,O,,민병환,김은영,"바투(이상화, 김봉영)","정상희, 현림, 김예림",,,2019-02-12,국악방송,,,클린본,XsanWork/Share Point/2019년 프로그램/2019 보이는 라디오/바투의 상사디야/190212/마스터/0212_바투_클린.mov,
바투의 상사디야,"<바투의 상사디야>는 2016년 가을 개편 이후 젊은 국악, 열린 국악을 화두로 즐거운 오후 2시를 만들어가고 있다.",우리소리 톺아보기 소리야 놀자,자체제작,보이는 라디오,국악/무용/연희,,모든연령시청가,,,동백타령,,국악방송,O,,민병환,김은영,"바투(이상화, 김봉영)","정상희, 현림, 김예림",,,2019-02-19,국악방송,,,프로그램,XsanWork/Share Point/2019년 프로그램/2019 보이는 라디오/바투의 상사디야/190219/마스터/0219_바투_마스터.mov,
바투의 상사디야,"<바투의 상사디야>는 2016년 가을 개편 이후 젊은 국악, 열린 국악을 화두로 즐거운 오후 2시를 만들어가고 있다.",우리소리 톺아보기 소리야 놀자,자체제작,보이는 라디오,국악/무용/연희,,모든연령시청가,,,동백타령,,국악방송,O,,민병환,김은영,"바투(이상화, 김봉영)","정상희, 현림, 김예림",,,2019-02-19,국악방송,,,클린본,XsanWork/Share Point/2019년 프로그램/2019 보이는 라디오/바투의 상사디야/190219/마스터/0219_바투_클린.mov,
바투의 상사디야,"<바투의 상사디야>는 2016년 가을 개편 이후 젊은 국악, 열린 국악을 화두로 즐거운 오후 2시를 만들어가고 있다.",우리소리 톺아보기 소리야 놀자,자체제작,보이는 라디오,국악/무용/연희,,모든연령시청가,,,봄노래,,국악방송,O,,민병환,김은영,"바투(이상화, 김봉영)","정상희, 현림, 김예림",,,2019-02-26,국악방송,,,프로그램,XsanWork/Share Point/2019년 프로그램/2019 보이는 라디오/바투의 상사디야/190226/마스터/0226_마스터.mov,
바투의 상사디야,"<바투의 상사디야>는 2016년 가을 개편 이후 젊은 국악, 열린 국악을 화두로 즐거운 오후 2시를 만들어가고 있다.",우리소리 톺아보기 소리야 놀자,자체제작,보이는 라디오,국악/무용/연희,,모든연령시청가,,,봄노래,,국악방송,O,,민병환,김은영,"바투(이상화, 김봉영)","정상희, 현림, 김예림",,,2019-02-26,국악방송,,,클린본,XsanWork/Share Point/2019년 프로그램/2019 보이는 라디오/바투의 상사디야/190226/마스터/0226_클린.mov,
바투의 상사디야,"<바투의 상사디야>는 2016년 가을 개편 이후 젊은 국악, 열린 국악을 화두로 즐거운 오후 2시를 만들어가고 있다.",우리소리 톺아보기 소리야 놀자,자체제작,보이는 라디오,국악/무용/연희,,모든연령시청가,,,전라도 산타령,,국악방송,O,,민병환,김은영,"바투(이상화, 김봉영)","정상희, 현림, 김예림",,,2019-03-05,국악방송,,산아지타령,프로그램,XsanWork/Share Point/2019년 프로그램/2019 보이는 라디오/바투의 상사디야/190305/마스터/0305_마스터.mov,
바투의 상사디야,"<바투의 상사디야>는 2016년 가을 개편 이후 젊은 국악, 열린 국악을 화두로 즐거운 오후 2시를 만들어가고 있다.",우리소리 톺아보기 소리야 놀자,자체제작,보이는 라디오,국악/무용/연희,,모든연령시청가,,,전라도 산타령,,국악방송,O,,민병환,김은영,"바투(이상화, 김봉영)","정상희, 현림, 김예림",,,2019-03-05,국악방송,,산아지타령,클린본,XsanWork/Share Point/2019년 프로그램/2019 보이는 라디오/바투의 상사디야/190305/마스터/0305_클린.mov,
바투의 상사디야,"<바투의 상사디야>는 2016년 가을 개편 이후 젊은 국악, 열린 국악을 화두로 즐거운 오후 2시를 만들어가고 있다.",우리소리 톺아보기 소리야 놀자,자체제작,보이는 라디오,국악/무용/연희,,모든연령시청가,,,진도아리랑,,국악방송,O,,민병환,김은영,"바투(이상화, 김봉영)","정상희, 현림, 김예림",,,2019-03-12,국악방송,,,프로그램,XsanWork/Share Point/2019년 프로그램/2019 보이는 라디오/바투의 상사디야/190312/마스터/0312_마스터.mov,
바투의 상사디야,"<바투의 상사디야>는 2016년 가을 개편 이후 젊은 국악, 열린 국악을 화두로 즐거운 오후 2시를 만들어가고 있다.",우리소리 톺아보기 소리야 놀자,자체제작,보이는 라디오,국악/무용/연희,,모든연령시청가,,,진도아리랑,,국악방송,O,,민병환,김은영,"바투(이상화, 김봉영)","정상희, 현림, 김예림",,,2019-03-12,국악방송,,,클린본,XsanWork/Share Point/2019년 프로그램/2019 보이는 라디오/바투의 상사디야/190312/마스터/0312_클린.mov,
바투의 상사디야,"<바투의 상사디야>는 2016년 가을 개편 이후 젊은 국악, 열린 국악을 화두로 즐거운 오후 2시를 만들어가고 있다.",우리소리 톺아보기 소리야 놀자,자체제작,보이는 라디오,국악/무용/연희,,모든연령시청가,,,진도아리랑,,국악방송,O,,민병환,김은영,"바투(이상화, 김봉영)","정상희, 현림, 김예림",,,2019-03-19,국악방송,,,프로그램,XsanWork/Share Point/2019년 프로그램/2019 보이는 라디오/바투의 상사디야/190319/마스터/0319_마스터.mov,
바투의 상사디야,"<바투의 상사디야>는 2016년 가을 개편 이후 젊은 국악, 열린 국악을 화두로 즐거운 오후 2시를 만들어가고 있다.",우리소리 톺아보기 소리야 놀자,자체제작,보이는 라디오,국악/무용/연희,,모든연령시청가,,,진도아리랑,,국악방송,O,,민병환,김은영,"바투(이상화, 김봉영)","정상희, 현림, 김예림",,,2019-03-19,국악방송,,,클린본,XsanWork/Share Point/2019년 프로그램/2019 보이는 라디오/바투의 상사디야/190319/마스터/0319_클린.mov,
바투의 상사디야,"<바투의 상사디야>는 2016년 가을 개편 이후 젊은 국악, 열린 국악을 화두로 즐거운 오후 2시를 만들어가고 있다.",우리소리 톺아보기 소리야 놀자,자체제작,보이는 라디오,국악/무용/연희,,모든연령시청가,,,춘향추천,,국악방송,O,,민병환,김은영,"바투(이상화, 김봉영)","정상희, 현림, 김예림",,,2019-03-26,국악방송,,춘향가,프로그램,XsanWork/Share Point/2019년 프로그램/2019 보이는 라디오/바투의 상사디야/190326/마스터/0326_바투마스터.mov,
바투의 상사디야,"<바투의 상사디야>는 2016년 가을 개편 이후 젊은 국악, 열린 국악을 화두로 즐거운 오후 2시를 만들어가고 있다.",우리소리 톺아보기 소리야 놀자,자체제작,보이는 라디오,국악/무용/연희,,모든연령시청가,,,춘향추천,,국악방송,O,,민병환,김은영,"바투(이상화, 김봉영)","정상희, 현림, 김예림",,,2019-03-26,국악방송,,춘향가,클린본,XsanWork/Share Point/2019년 프로그램/2019 보이는 라디오/바투의 상사디야/190326/마스터/0326_바투클린.mov,
바투의 상사디야,"<바투의 상사디야>는 2016년 가을 개편 이후 젊은 국악, 열린 국악을 화두로 즐거운 오후 2시를 만들어가고 있다.",우리소리 톺아보기 소리야 놀자,자체제작,보이는 라디오,국악/무용/연희,,모든연령시청가,,,춘향추천,,국악방송,O,,민병환,김은영,"바투(이상화, 김봉영)","정상희, 현림, 김예림",,,2019-04-02,국악방송,,춘향가,프로그램,XsanWork/Share Point/2019년 프로그램/2019 보이는 라디오/바투의 상사디야/190402/마스터/0402_바투마스터.mov,
바투의 상사디야,"<바투의 상사디야>는 2016년 가을 개편 이후 젊은 국악, 열린 국악을 화두로 즐거운 오후 2시를 만들어가고 있다.",우리소리 톺아보기 소리야 놀자,자체제작,보이는 라디오,국악/무용/연희,,모든연령시청가,,,춘향추천,,국악방송,O,,민병환,김은영,"바투(이상화, 김봉영)","정상희, 현림, 김예림",,,2019-04-02,국악방송,,춘향가,클린본,XsanWork/Share Point/2019년 프로그램/2019 보이는 라디오/바투의 상사디야/190402/마스터/0402_바투클린.mov,
바투의 상사디야,"<바투의 상사디야>는 2016년 가을 개편 이후 젊은 국악, 열린 국악을 화두로 즐거운 오후 2시를 만들어가고 있다.",우리소리 톺아보기 소리야 놀자,자체제작,보이는 라디오,국악/무용/연희,,모든연령시청가,,,춘향추천,,국악방송,O,,민병환,김은영,"바투(이상화, 김봉영)","정상희, 현림, 김본이",,,2019-04-09,국악방송,,춘향가,프로그램,XsanWork/Share Point/2019년 프로그램/2019 보이는 라디오/바투의 상사디야/190409/마스터/0409_마스터.mov,
바투의 상사디야,"<바투의 상사디야>는 2016년 가을 개편 이후 젊은 국악, 열린 국악을 화두로 즐거운 오후 2시를 만들어가고 있다.",우리소리 톺아보기 소리야 놀자,자체제작,보이는 라디오,국악/무용/연희,,모든연령시청가,,,춘향추천,,국악방송,O,,민병환,김은영,"바투(이상화, 김봉영)","정상희, 현림, 김본이",,,2019-04-09,국악방송,,춘향가,클린본,XsanWork/Share Point/2019년 프로그램/2019 보이는 라디오/바투의 상사디야/190409/마스터/0409_클린.mov,
바투의 상사디야,"<바투의 상사디야>는 2016년 가을 개편 이후 젊은 국악, 열린 국악을 화두로 즐거운 오후 2시를 만들어가고 있다.",우리소리 톺아보기 소리야 놀자,자체제작,보이는 라디오,국악/무용/연희,,모든연령시청가,,,음식타령,,국악방송,O,,민병환,김은영,"바투(이상화, 김봉영)","정상희, 현림, 김예림",,,2019-04-16,국악방송,,춘향가,프로그램,XsanWork/Share Point/2019년 프로그램/2019 보이는 라디오/바투의 상사디야/190416/마스터/0416_바투_마스터.mov,
